Year,Industry_aggregation_NZSIOC,Industry_name_NZSIOC,Units,Variable_code,Variable_name,Variable_category,Value,Industry_code_ANZSIC06
2014,Level 4,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H11,Depreciation,Financial performance,127,"ANZSIC06 groups C201, C202, C203, and C209"
2014,Level 4,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H12,Salaries and wages paid,Financial performance,519,"ANZSIC06 groups C201, C202, C203, and C209"
2014,Level 4,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H13,Redundancy and severance,Financial performance,3,"ANZSIC06 groups C201, C202, C203, and C209"
2014,Level 4,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,295,"ANZSIC06 groups C201, C202, C203, and C209"
2014,Level 4,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,1742,"ANZSIC06 groups C201, C202, C203, and C209"
2014,Level 4,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H20,Non-operating expenses,Financial performance,41,"ANZSIC06 groups C201, C202, C203, and C209"
2014,Level 4,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H21,Opening stocks,Financial performance,278,"ANZSIC06 groups C201, C202, C203, and C209"
2014,Level 4,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H22,Closing stocks,Financial performance,287,"ANZSIC06 groups C201, C202, C203, and C209"
2014,Level 4,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H23,Surplus before income tax,Financial performance,329,"ANZSIC06 groups C201, C202, C203, and C209"
2014,Level 4,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H24,Total assets,Financial position,2772,"ANZSIC06 groups C201, C202, C203, and C209"
2014,Level 4,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H25,Current assets,Financial position,969,"ANZSIC06 groups C201, C202, C203, and C209"
2014,Level 4,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H26,Fixed tangible assets,Financial position,1096,"ANZSIC06 groups C201, C202, C203, and C209"
2014,Level 4,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H27,Additions to fixed assets,Financial position,149,"ANZSIC06 groups C201, C202, C203, and C209"
2014,Level 4,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H28,Disposals of fixed assets,Financial position,55,"ANZSIC06 groups C201, C202, C203, and C209"
2014,Level 4,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H29,Other assets,Financial position,706,"ANZSIC06 groups C201, C202, C203, and C209"
2014,Level 4,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H30,Total equity and liabilities,Financial position,2772,"ANZSIC06 groups C201, C202, C203, and C209"
2014,Level 4,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,1441,"ANZSIC06 groups C201, C202, C203, and C209"
2014,Level 4,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H32,Current liabilities,Financial position,840,"ANZSIC06 groups C201, C202, C203, and C209"
2014,Level 4,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H33,Other liabilities,Financial position,490,"ANZSIC06 groups C201, C202, C203, and C209"
2014,Level 4,Non-Metallic Mineral Product Manufacturing,Dollars,H34,Total income per employee count,Financial ratios,331800,"ANZSIC06 groups C201, C202, C203, and C209"
2014,Level 4,Non-Metallic Mineral Product Manufacturing,Dollars,H35,Surplus per employee count,Financial ratios,35200,"ANZSIC06 groups C201, C202, C203, and C209"
2014,Level 4,Non-Metallic Mineral Product Manufacturing,Percentage,H36,Current ratio,Financial ratios,115,"ANZSIC06 groups C201, C202, C203, and C209"
2014,Level 4,Non-Metallic Mineral Product Manufacturing,Percentage,H37,Quick ratio,Financial ratios,81,"ANZSIC06 groups C201, C202, C203, and C209"
2014,Level 4,Non-Metallic Mineral Product Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,C,"ANZSIC06 groups C201, C202, C203, and C209"
2014,Level 4,Non-Metallic Mineral Product Manufacturing,Percentage,H39,Return on equity,Financial ratios,23,"ANZSIC06 groups C201, C202, C203, and C209"
2014,Level 4,Non-Metallic Mineral Product Manufacturing,Percentage,H40,Return on total assets,Financial ratios,12,"ANZSIC06 groups C201, C202, C203, and C209"
2014,Level 4,Non-Metallic Mineral Product Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,52,"ANZSIC06 groups C201, C202, C203, and C209"
2014,Level 3,Primary Metal and Metal Product Manufacturing,Dollars (millions),H01,Total income,Financial performance,3687,"ANZSIC06 groups C211, C212, C213, and C214"
2014,Level 3,Primary Metal and Metal Product Manufacturing,Dollars (millions),H02,Sales of goods not further processed,Financial performance,70,"ANZSIC06 groups C211, C212, C213, and C214"
2014,Level 3,Primary Metal and Metal Product Manufacturing,Dollars (millions),H03,Sales of other goods and services,Financial performance,3316,"ANZSIC06 groups C211, C212, C213, and C214"
2014,Level 3,Primary Metal and Metal Product Manufacturing,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,C,"ANZSIC06 groups C211, C212, C213, and C214"
2014,Level 3,Primary Metal and Metal Product Manufacturing,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,C,"ANZSIC06 groups C211, C212, C213, and C214"
2014,Level 3,Primary Metal and Metal Product Manufacturing,Dollars (millions),H07,Non-operating income,Financial performance,C,"ANZSIC06 groups C211, C212, C213, and C214"
2014,Level 3,Primary Metal and Metal Product Manufacturing,Dollars (millions),H08,Total expenditure,Financial performance,3443,"ANZSIC06 groups C211, C212, C213, and C214"
2014,Level 3,Primary Metal and Metal Product Manufacturing,Dollars (millions),H09,Interest and donations,Financial performance,C,"ANZSIC06 groups C211, C212, C213, and C214"
2014,Level 3,Primary Metal and Metal Product Manufacturing,Dollars (millions),H10,Indirect taxes,Financial performance,4,"ANZSIC06 groups C211, C212, C213, and C214"
2014,Level 3,Primary Metal and Metal Product Manufacturing,Dollars (millions),H11,Depreciation,Financial performance,108,"ANZSIC06 groups C211, C212, C213, and C214"
2014,Level 3,Primary Metal and Metal Product Manufacturing,Dollars (millions),H12,Salaries and wages paid,Financial performance,493,"ANZSIC06 groups C211, C212, C213, and C214"
2014,Level 3,Primary Metal and Metal Product Manufacturing,Dollars (millions),H13,Redundancy and severance,Financial performance,0,"ANZSIC06 groups C211, C212, C213, and C214"
2014,Level 3,Primary Metal and Metal Product Manufacturing,Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,62,"ANZSIC06 groups C211, C212, C213, and C214"
2014,Level 3,Primary Metal and Metal Product Manufacturing,Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,2718,"ANZSIC06 groups C211, C212, C213, and C214"
2014,Level 3,Primary Metal and Metal Product Manufacturing,Dollars (millions),H20,Non-operating expenses,Financial performance,C,"ANZSIC06 groups C211, C212, C213, and C214"
2014,Level 3,Primary Metal and Metal Product Manufacturing,Dollars (millions),H21,Opening stocks,Financial performance,452,"ANZSIC06 groups C211, C212, C213, and C214"
2014,Level 3,Primary Metal and Metal Product Manufacturing,Dollars (millions),H22,Closing stocks,Financial performance,439,"ANZSIC06 groups C211, C212, C213, and C214"
2014,Level 3,Primary Metal and Metal Product Manufacturing,Dollars (millions),H23,Surplus before income tax,Financial performance,230,"ANZSIC06 groups C211, C212, C213, and C214"
2014,Level 3,Primary Metal and Metal Product Manufacturing,Dollars (millions),H24,Total assets,Financial position,2992,"ANZSIC06 groups C211, C212, C213, and C214"
2014,Level 3,Primary Metal and Metal Product Manufacturing,Dollars (millions),H25,Current assets,Financial position,C,"ANZSIC06 groups C211, C212, C213, and C214"
2014,Level 3,Primary Metal and Metal Product Manufacturing,Dollars (millions),H26,Fixed tangible assets,Financial position,1051,"ANZSIC06 groups C211, C212, C213, and C214"
2014,Level 3,Primary Metal and Metal Product Manufacturing,Dollars (millions),H27,Additions to fixed assets,Financial position,117,"ANZSIC06 groups C211, C212, C213, and C214"
2014,Level 3,Primary Metal and Metal Product Manufacturing,Dollars (millions),H28,Disposals of fixed assets,Financial position,5,"ANZSIC06 groups C211, C212, C213, and C214"
2014,Level 3,Primary Metal and Metal Product Manufacturing,Dollars (millions),H29,Other assets,Financial position,C,"ANZSIC06 groups C211, C212, C213, and C214"
2014,Level 3,Primary Metal and Metal Product Manufacturing,Dollars (millions),H30,Total equity and liabilities,Financial position,2992,"ANZSIC06 groups C211, C212, C213, and C214"
2014,Level 3,Primary Metal and Metal Product Manufacturing,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,1241,"ANZSIC06 groups C211, C212, C213, and C214"
2014,Level 3,Primary Metal and Metal Product Manufacturing,Dollars (millions),H32,Current liabilities,Financial position,1148,"ANZSIC06 groups C211, C212, C213, and C214"
2014,Level 3,Primary Metal and Metal Product Manufacturing,Dollars (millions),H33,Other liabilities,Financial position,602,"ANZSIC06 groups C211, C212, C213, and C214"
2014,Level 3,Primary Metal and Metal Product Manufacturing,Dollars,H34,Total income per employee count,Financial ratios,769400,"ANZSIC06 groups C211, C212, C213, and C214"
2014,Level 3,Primary Metal and Metal Product Manufacturing,Dollars,H35,Surplus per employee count,Financial ratios,48000,"ANZSIC06 groups C211, C212, C213, and C214"
2014,Level 3,Primary Metal and Metal Product Manufacturing,Percentage,H36,Current ratio,Financial ratios,C,"ANZSIC06 groups C211, C212, C213, and C214"
2014,Level 3,Primary Metal and Metal Product Manufacturing,Percentage,H37,Quick ratio,Financial ratios,C,"ANZSIC06 groups C211, C212, C213, and C214"
2014,Level 3,Primary Metal and Metal Product Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,12,"ANZSIC06 groups C211, C212, C213, and C214"
2014,Level 3,Primary Metal and Metal Product Manufacturing,Percentage,H39,Return on equity,Financial ratios,19,"ANZSIC06 groups C211, C212, C213, and C214"
2014,Level 3,Primary Metal and Metal Product Manufacturing,Percentage,H40,Return on total assets,Financial ratios,8,"ANZSIC06 groups C211, C212, C213, and C214"
2014,Level 3,Primary Metal and Metal Product Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,41,"ANZSIC06 groups C211, C212, C213, and C214"
2014,Level 4,Primary Metal and Metal Product Manufacturing,Dollars (millions),H01,Total income,Financial performance,3687,"ANZSIC06 groups C211, C212, C213, and C214"
2014,Level 4,Primary Metal and Metal Product Manufacturing,Dollars (millions),H02,Sales of goods not further processed,Financial performance,70,"ANZSIC06 groups C211, C212, C213, and C214"
2014,Level 4,Primary Metal and Metal Product Manufacturing,Dollars (millions),H03,Sales of other goods and services,Financial performance,3316,"ANZSIC06 groups C211, C212, C213, and C214"
2014,Level 4,Primary Metal and Metal Product Manufacturing,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,C,"ANZSIC06 groups C211, C212, C213, and C214"
2014,Level 4,Primary Metal and Metal Product Manufacturing,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,C,"ANZSIC06 groups C211, C212, C213, and C214"
2014,Level 4,Primary Metal and Metal Product Manufacturing,Dollars (millions),H07,Non-operating income,Financial performance,C,"ANZSIC06 groups C211, C212, C213, and C214"
2014,Level 4,Primary Metal and Metal Product Manufacturing,Dollars (millions),H08,Total expenditure,Financial performance,3443,"ANZSIC06 groups C211, C212, C213, and C214"
2014,Level 4,Primary Metal and Metal Product Manufacturing,Dollars (millions),H09,Interest and donations,Financial performance,C,"ANZSIC06 groups C211, C212, C213, and C214"
2014,Level 4,Primary Metal and Metal Product Manufacturing,Dollars (millions),H10,Indirect taxes,Financial performance,4,"ANZSIC06 groups C211, C212, C213, and C214"
2014,Level 4,Primary Metal and Metal Product Manufacturing,Dollars (millions),H11,Depreciation,Financial performance,108,"ANZSIC06 groups C211, C212, C213, and C214"
2014,Level 4,Primary Metal and Metal Product Manufacturing,Dollars (millions),H12,Salaries and wages paid,Financial performance,493,"ANZSIC06 groups C211, C212, C213, and C214"
2014,Level 4,Primary Metal and Metal Product Manufacturing,Dollars (millions),H13,Redundancy and severance,Financial performance,0,"ANZSIC06 groups C211, C212, C213, and C214"
2014,Level 4,Primary Metal and Metal Product Manufacturing,Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,62,"ANZSIC06 groups C211, C212, C213, and C214"
2014,Level 4,Primary Metal and Metal Product Manufacturing,Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,2718,"ANZSIC06 groups C211, C212, C213, and C214"
2014,Level 4,Primary Metal and Metal Product Manufacturing,Dollars (millions),H20,Non-operating expenses,Financial performance,C,"ANZSIC06 groups C211, C212, C213, and C214"
2014,Level 4,Primary Metal and Metal Product Manufacturing,Dollars (millions),H21,Opening stocks,Financial performance,452,"ANZSIC06 groups C211, C212, C213, and C214"
2014,Level 4,Primary Metal and Metal Product Manufacturing,Dollars (millions),H22,Closing stocks,Financial performance,439,"ANZSIC06 groups C211, C212, C213, and C214"
2014,Level 4,Primary Metal and Metal Product Manufacturing,Dollars (millions),H23,Surplus before income tax,Financial performance,230,"ANZSIC06 groups C211, C212, C213, and C214"
2014,Level 4,Primary Metal and Metal Product Manufacturing,Dollars (millions),H24,Total assets,Financial position,2992,"ANZSIC06 groups C211, C212, C213, and C214"
2014,Level 4,Primary Metal and Metal Product Manufacturing,Dollars (millions),H25,Current assets,Financial position,C,"ANZSIC06 groups C211, C212, C213, and C214"
2014,Level 4,Primary Metal and Metal Product Manufacturing,Dollars (millions),H26,Fixed tangible assets,Financial position,1051,"ANZSIC06 groups C211, C212, C213, and C214"
2014,Level 4,Primary Metal and Metal Product Manufacturing,Dollars (millions),H27,Additions to fixed assets,Financial position,117,"ANZSIC06 groups C211, C212, C213, and C214"
2014,Level 4,Primary Metal and Metal Product Manufacturing,Dollars (millions),H28,Disposals of fixed assets,Financial position,5,"ANZSIC06 groups C211, C212, C213, and C214"
2014,Level 4,Primary Metal and Metal Product Manufacturing,Dollars (millions),H29,Other assets,Financial position,C,"ANZSIC06 groups C211, C212, C213, and C214"
2014,Level 4,Primary Metal and Metal Product Manufacturing,Dollars (millions),H30,Total equity and liabilities,Financial position,2992,"ANZSIC06 groups C211, C212, C213, and C214"
